,x,y,count
121,229.87500046075002,110.3913043478261,0.13168593612926033
122,229.87500046075002,144.08695652173913,0.13168593612926033
123,229.87500046075002,177.7826086956522,0.08225795649233787
124,242.000000485,76.69565217391305,0.13168593612926033
125,-236.937500472875,59.84782608695652,0.25303478161051485
126,-236.937500472875,93.54347826086956,0.25303478161051485
127,-224.81250044862497,93.54347826086956,0.25303478161051485
128,-224.81250044862497,194.63043478260872,0.10938567434174123
129,-212.687500424375,93.54347826086956,-0.08017196681645351
130,-212.687500424375,194.63043478260872,0.10938567434174123
131,-212.687500424375,228.32608695652175,0.10938567434174123
132,-200.56250040012497,194.63043478260872,0.10938567434174123
133,-200.56250040012497,228.32608695652175,0.10938567434174123
134,-188.437500375875,194.63043478260872,-0.02725226072004847
135,-188.437500375875,228.32608695652175,0.10938567434174123
136,-188.437500375875,262.0217391304348,0.10938567434174122
137,-176.31250035162498,228.32608695652175,0.10938567434174122
138,-164.187500327375,59.84782608695652,-0.08017196681645351
139,-164.187500327375,262.0217391304348,0.10938567434174122
140,-164.187500327375,295.71739130434787,0.10938567434174123
141,-152.06250030312498,93.54347826086956,0.11122903941294024
142,-152.06250030312498,160.93478260869566,-0.08017196681645351
143,-152.06250030312498,228.32608695652175,0.025667445376356575
144,-152.06250030312498,262.0217391304348,0.10938567434174123
145,-152.06250030312498,295.71739130434787,0.10938567434174123
146,-139.937500278875,194.63043478260872,0.025667445376356575
147,-139.937500278875,228.32608695652175,0.025667445376356575
148,-139.937500278875,262.0217391304348,0.10938567434174123
149,-127.812500254625,194.63043478260872,0.02566744537635657
150,-127.812500254625,262.0217391304348,0.10938567434174123
151,-127.812500254625,295.71739130434787,0.10938567434174123
152,-115.687500230375,194.63043478260872,0.025667445376356575
153,-115.687500230375,295.71739130434787,0.10938567434174122
154,-115.687500230375,329.4130434782609,0.10938567434174123
155,-103.56250020612498,127.23913043478262,0.17502937482273814
156,-103.56250020612498,194.63043478260872,0.025667445376356575
157,-103.56250020612498,228.32608695652175,0.025667445376356575
158,-103.56250020612498,295.71739130434787,0.10938567434174123
159,-91.43750018187501,59.84782608695652,0.17502937482273814
160,-91.43750018187501,93.54347826086956,0.17502937482273814
161,-91.43750018187501,295.71739130434787,0.10938567434174122
162,-91.43750018187501,329.4130434782609,0.10938567434174123
163,-79.31250015762498,93.54347826086956,0.44219288657193306
164,-79.31250015762498,228.32608695652175,0.025667445376356575
165,-79.31250015762498,295.71739130434787,0.0973216081132606
166,-79.31250015762498,329.4130434782609,0.07922550877053966
167,-67.18750013337501,194.63043478260872,0.06381337960629183
168,-67.18750013337501,295.71739130434787,0.07922550877053966
169,-67.18750013337501,329.4130434782609,0.07922550877053966
170,-55.06250010912498,295.71739130434787,0.07922550877053966
171,-55.06250010912498,329.4130434782609,0.07922550877053966
172,-42.93750008487501,93.54347826086956,0.11199183178943575
173,-42.93750008487501,160.93478260869566,0.058758351634498635
174,-30.812500060624984,93.54347826086956,0.08846904624859513
175,-30.812500060624984,329.4130434782609,0.07922550877053967
176,-18.687500036375013,59.84782608695652,0.06494626070775449
177,-18.687500036375013,93.54347826086956,0.08846904624859513
178,-18.687500036375013,295.71739130434787,0.07922550877053966
179,-18.687500036375013,329.4130434782609,0.07922550877053966
180,-6.5625000121249855,59.84782608695652,0.06494626070775449
181,-6.5625000121249855,93.54347826086956,0.0649462607077545
182,-6.5625000121249855,160.93478260869566,0.05875835163449863
183,-6.5625000121249855,295.71739130434787,0.07922550877053966
184,-6.5625000121249855,329.4130434782609,0.07922550877053966
185,5.5625000121249855,59.84782608695652,0.06494626070775449
186,5.5625000121249855,93.54347826086956,0.0716670565765661
187,5.5625000121249855,127.23913043478262,0.11199183178943575
188,5.5625000121249855,160.93478260869566,0.05875835163449863
189,5.5625000121249855,194.63043478260872,0.06381337960629183
190,5.5625000121249855,262.0217391304348,-0.027419797093501508
191,5.5625000121249855,329.4130434782609,0.07922550877053966
192,17.687500036375013,59.84782608695652,0.06494626070775449
193,17.687500036375013,93.54347826086956,0.0649462607077545
194,17.687500036375013,127.23913043478262,0.11199183178943575
195,17.687500036375013,160.93478260869566,0.058758351634498635
196,17.687500036375013,228.32608695652175,-0.027419797093501508
197,17.687500036375013,295.71739130434787,0.05256418230452937
198,17.687500036375013,329.4130434782609,0.07922550877053967
199,29.812500060624984,59.84782608695652,0.0649462607077545
200,29.812500060624984,93.54347826086956,0.11199183178943577
201,29.812500060624984,127.23913043478262,0.11199183178943575
202,29.812500060624984,160.93478260869566,0.058758351634498635
203,29.812500060624984,194.63043478260872,0.058758351634498635
204,29.812500060624984,329.4130434782609,0.07922550877053966
205,41.93750008487501,59.84782608695652,0.11199183178943575
206,41.93750008487501,93.54347826086956,0.11199183178943577
207,41.93750008487501,262.0217391304348,-0.027419797093501508
208,41.93750008487501,295.71739130434787,0.07922550877053966
209,54.06250010912498,59.84782608695652,0.11199183178943577
210,54.06250010912498,127.23913043478262,-0.39850746268656717
211,54.06250010912498,295.71739130434787,0.07922550877053966
212,66.18750013337501,93.54347826086956,0.11199183178943575
213,66.18750013337501,262.0217391304348,-0.001011127176642812
214,66.18750013337501,295.71739130434787,0.07922550877053966
215,78.31250015762498,295.71739130434787,0.0812471405850718
216,90.43750018187501,93.54347826086956,-0.06280831571529245
217,90.43750018187501,295.71739130434787,0.08225795649233787
218,102.56250020612498,93.54347826086956,-0.06280831571529245
219,102.56250020612498,127.23913043478262,-0.06280831571529245
220,102.56250020612498,194.63043478260872,0.025397542740215884
221,102.56250020612498,228.32608695652175,0.025397542740215884
222,102.56250020612498,262.0217391304348,0.025397542740215884
223,102.56250020612498,295.71739130434787,0.08225795649233787
224,114.68750023037501,93.54347826086956,-0.06280831571529245
225,114.68750023037501,228.32608695652175,0.025397542740215884
226,114.68750023037501,295.71739130434787,0.08225795649233789
227,126.81250025462498,228.32608695652175,0.025397542740215884
228,126.81250025462498,295.71739130434787,0.08225795649233789
229,138.937500278875,194.63043478260872,0.025397542740215884
230,138.937500278875,228.32608695652175,0.025397542740215884
231,138.937500278875,262.0217391304348,0.08225795649233787
232,138.937500278875,295.71739130434787,0.08225795649233787
233,151.06250030312498,228.32608695652175,0.025397542740215884
234,151.06250030312498,262.0217391304348,0.08225795649233787
235,151.06250030312498,295.71739130434787,0.08225795649233787
236,163.187500327375,262.0217391304348,0.08225795649233787
237,163.187500327375,295.71739130434787,0.08225795649233787
238,175.31250035162498,228.32608695652175,0.08225795649233787
239,175.31250035162498,262.0217391304348,0.08225795649233787
240,187.437500375875,262.0217391304348,0.08225795649233787
241,199.56250040012497,228.32608695652175,0.08225795649233787
242,199.56250040012497,262.0217391304348,0.08225795649233787
243,211.687500424375,194.63043478260872,0.08225795649233787
244,211.687500424375,228.32608695652175,0.08225795649233787
245,223.81250044862497,59.84782608695652,0.13168593612926033
246,223.81250044862497,93.54347826086956,0.13168593612926033
247,223.81250044862497,160.93478260869566,0.08225795649233787
248,223.81250044862497,194.63043478260872,0.08225795649233787
249,235.937500472875,59.84782608695652,0.13168593612926036
250,235.937500472875,93.54347826086956,0.13168593612926033
251,235.937500472875,127.23913043478262,0.13168593612926033
